subject_id,story,social_interaction,more,equal,less,understood,pass_attention
5e21e741f814784d3180f004,groceries,no_interaction,1,5,1,yes,True
5e21e741f814784d3180f004,restaurant,no_interaction,1,4,1,yes,True
5e21e741f814784d3180f004,gifts,reciprocity,1,5,1,yes,True
5e21e741f814784d3180f004,concerts,reciprocity,1,5,1,yes,True
5e21e741f814784d3180f004,scheduling,precedent,5,2,1,yes,True
5e21e741f814784d3180f004,family meals,reciprocity,1,4,1,yes,True
5e21e741f814784d3180f004,police,reciprocity,1,5,1,yes,True
5e4465013f75e52fc82f7096,meeting prep,precedent,2,4,4,yes,True
5e4465013f75e52fc82f7096,architects,no_interaction,2,4,2,yes,True
5e4465013f75e52fc82f7096,family meals,no_interaction,2,3,4,yes,True
5e4465013f75e52fc82f7096,fundraising,reciprocity,2,4,2,yes,True
5e4465013f75e52fc82f7096,concerts,no_interaction,3,4,3,yes,True
5e4465013f75e52fc82f7096,restaurant,precedent,5,2,1,yes,True
5e4465013f75e52fc82f7096,housemates,no_interaction,3,5,3,yes,True
5e4465013f75e52fc82f7096,conversation,reciprocity,2,4,2,yes,True
5e4465013f75e52fc82f7096,babysitting,reciprocity,1,5,1,yes,True
5e4465013f75e52fc82f7096,weekend,reciprocity,3,4,3,yes,True
5e4465013f75e52fc82f7096,feedback,precedent,2,4,2,yes,True
5e4465013f75e52fc82f7096,groceries,precedent,2,5,2,yes,True
5e4465013f75e52fc82f7096,meeting location,precedent,2,3,4,yes,True
5e4465013f75e52fc82f7096,police,no_interaction,1,2,5,yes,True
5e4465013f75e52fc82f7096,scheduling,reciprocity,2,4,2,yes,True
5e4465013f75e52fc82f7096,group project,precedent,4,3,2,yes,True
5e4465013f75e52fc82f7096,coffee,reciprocity,1,5,1,yes,True
5e4465013f75e52fc82f7096,gifts,no_interaction,1,5,1,yes,True
5e56a66121583601d3c3526a,family meals,reciprocity,0,6,0,yes,True
5e56a66121583601d3c3526a,weekend,no_interaction,3,3,3,yes,True
5e56a66121583601d3c3526a,gifts,no_interaction,0,6,0,yes,True
5e56a66121583601d3c3526a,police,reciprocity,0,6,0,yes,True
5e56a66121583601d3c3526a,meeting prep,no_interaction,0,6,0,yes,True
5e56a66121583601d3c3526a,babysitting,reciprocity,0,6,0,yes,True
5e56a66121583601d3c3526a,groceries,no_interaction,0,6,0,yes,True
5e56a66121583601d3c3526a,conversation,precedent,0,0,6,yes,True
5e56a66121583601d3c3526a,feedback,reciprocity,0,6,0,yes,True
5e56a66121583601d3c3526a,restaurant,no_interaction,3,3,3,yes,True
5e56a66121583601d3c3526a,scheduling,precedent,0,0,6,yes,True
5e56a66121583601d3c3526a,fundraising,precedent,6,0,0,yes,True
5e56a66121583601d3c3526a,group project,precedent,6,0,0,yes,True
5e56a66121583601d3c3526a,meeting location,no_interaction,3,3,3,yes,True
5e56a66121583601d3c3526a,housemates,precedent,0,0,6,yes,True
5e56a66121583601d3c3526a,concerts,precedent,3,3,3,yes,True
5e56a66121583601d3c3526a,architects,reciprocity,0,6,0,yes,True
5e56a66121583601d3c3526a,coffee,reciprocity,0,6,0,yes,True
5e701badffc1a95eacebdf6f,architects,no_interaction,3,6,3,yes,True
5e701badffc1a95eacebdf6f,family meals,precedent,5,3,1,yes,True
5e701badffc1a95eacebdf6f,housemates,precedent,3,5,3,yes,True
5e701badffc1a95eacebdf6f,concerts,precedent,5,3,1,yes,True
5e701badffc1a95eacebdf6f,coffee,no_interaction,3,5,3,yes,True
5e701badffc1a95eacebdf6f,babysitting,no_interaction,3,5,3,yes,True
5e701badffc1a95eacebdf6f,gifts,precedent,5,3,3,yes,True
5e701badffc1a95eacebdf6f,fundraising,no_interaction,3,5,3,yes,True
5e701badffc1a95eacebdf6f,weekend,no_interaction,3,5,3,yes,True
5e701badffc1a95eacebdf6f,groceries,reciprocity,3,5,3,yes,True
5e701badffc1a95eacebdf6f,police,precedent,3,5,3,yes,True
5e701badffc1a95eacebdf6f,scheduling,reciprocity,3,5,3,yes,True
5e701badffc1a95eacebdf6f,restaurant,no_interaction,3,5,3,yes,True
5e701badffc1a95eacebdf6f,conversation,precedent,3,5,,yes,True
5e701badffc1a95eacebdf6f,feedback,reciprocity,3,5,3,yes,True
5e701badffc1a95eacebdf6f,meeting prep,reciprocity,3,5,3,yes,True
5e701badffc1a95eacebdf6f,meeting location,reciprocity,3,5,3,yes,True
5e701badffc1a95eacebdf6f,group project,reciprocity,3,5,3,yes,True
5e8035b69bebe57112d963fe,housemates,precedent,2,4,2,yes,True
5e8035b69bebe57112d963fe,family meals,precedent,4,4,1,yes,True
5e8035b69bebe57112d963fe,groceries,reciprocity,1,4,1,yes,True
5e8035b69bebe57112d963fe,restaurant,no_interaction,2,4,2,yes,True
5e8035b69bebe57112d963fe,fundraising,no_interaction,4,4,4,yes,True
5e8035b69bebe57112d963fe,group project,reciprocity,4,4,4,yes,True
5e8035b69bebe57112d963fe,meeting location,reciprocity,2,4,2,yes,True
5e8035b69bebe57112d963fe,gifts,precedent,4,4,4,yes,True
5e8035b69bebe57112d963fe,babysitting,no_interaction,2,4,2,yes,True
5e8035b69bebe57112d963fe,weekend,no_interaction,4,4,4,yes,True
5e8035b69bebe57112d963fe,conversation,precedent,2,2,4,yes,True
5e8035b69bebe57112d963fe,police,precedent,2,4,4,yes,True
5e8035b69bebe57112d963fe,concerts,reciprocity,2,4,2,yes,True
5e8035b69bebe57112d963fe,feedback,reciprocity,4,4,4,yes,True
5e8035b69bebe57112d963fe,scheduling,no_interaction,4,4,4,yes,True
5e8035b69bebe57112d963fe,architects,no_interaction,4,4,4,yes,True
5e8035b69bebe57112d963fe,coffee,precedent,4,4,4,yes,True
5e8035b69bebe57112d963fe,meeting prep,reciprocity,2,4,2,yes,True
5ecbecaf5d5a2e797beced09,gifts,no_interaction,2,5,2,yes,True
5ecbecaf5d5a2e797beced09,family meals,no_interaction,2,5,2,yes,True
5ecbecaf5d5a2e797beced09,groceries,reciprocity,2,5,2,yes,True
5ecbecaf5d5a2e797beced09,weekend,reciprocity,2,5,2,yes,True
5ecbecaf5d5a2e797beced09,housemates,no_interaction,3,3,3,yes,True
5ecbecaf5d5a2e797beced09,conversation,no_interaction,3,3,3,yes,True
5ecbecaf5d5a2e797beced09,architects,precedent,2,1,4,yes,True
5ecbecaf5d5a2e797beced09,feedback,precedent,4,3,2,yes,True
5ecbecaf5d5a2e797beced09,meeting prep,reciprocity,1,5,1,yes,True
5ecbecaf5d5a2e797beced09,fundraising,no_interaction,4,3,4,yes,True
5ecbecaf5d5a2e797beced09,scheduling,reciprocity,1,5,1,yes,True
5ecbecaf5d5a2e797beced09,restaurant,reciprocity,2,5,2,yes,True
5ecbecaf5d5a2e797beced09,meeting location,precedent,1,2,5,yes,True
5ecbecaf5d5a2e797beced09,group project,precedent,6,1,1,yes,True
5ecbecaf5d5a2e797beced09,coffee,no_interaction,4,5,4,yes,True
5ecbecaf5d5a2e797beced09,concerts,precedent,5,1,1,yes,True
5ecbecaf5d5a2e797beced09,police,precedent,4,1,4,yes,True
5ecbecaf5d5a2e797beced09,babysitting,reciprocity,1,5,1,yes,True
5f078308b1ceae026b948a49,architects,reciprocity,1,5,1,yes,True
5f078308b1ceae026b948a49,weekend,no_interaction,1,5,1,yes,True
5f078308b1ceae026b948a49,meeting location,reciprocity,1,5,1,yes,True
5f078308b1ceae026b948a49,gifts,precedent,4,2,1,yes,True
5f078308b1ceae026b948a49,coffee,precedent,4,2,2,yes,True
5f078308b1ceae026b948a49,babysitting,no_interaction,3,3,3,yes,True
5f078308b1ceae026b948a49,scheduling,no_interaction,3,3,3,yes,True
5f078308b1ceae026b948a49,feedback,reciprocity,3,3,3,yes,True
5f078308b1ceae026b948a49,meeting prep,reciprocity,3,3,3,yes,True
5f078308b1ceae026b948a49,family meals,precedent,3,3,3,yes,True
5f078308b1ceae026b948a49,housemates,precedent,2,2,4,yes,True
5f078308b1ceae026b948a49,group project,reciprocity,3,3,3,yes,True
5f078308b1ceae026b948a49,conversation,no_interaction,3,3,3,yes,True
5f078308b1ceae026b948a49,fundraising,no_interaction,3,3,3,yes,True
5f078308b1ceae026b948a49,groceries,no_interaction,3,3,3,yes,True
5f078308b1ceae026b948a49,police,precedent,5,1,1,yes,True
5f078308b1ceae026b948a49,concerts,precedent,4,2,2,yes,True
5f078308b1ceae026b948a49,restaurant,reciprocity,3,3,3,yes,True
5f2c760dfff10e03206a686b,coffee,no_interaction,3,5,3,yes,True
5f2c760dfff10e03206a686b,group project,precedent,5,2,1,yes,True
5f2c760dfff10e03206a686b,police,no_interaction,1,1,4,yes,True
5f2c760dfff10e03206a686b,fundraising,precedent,5,1,1,yes,True
5f2c760dfff10e03206a686b,concerts,reciprocity,1,5,1,yes,True
5f2c760dfff10e03206a686b,family meals,reciprocity,4,2,1,yes,True
5f2c760dfff10e03206a686b,groceries,precedent,5,1,1,yes,True
5f2c760dfff10e03206a686b,meeting location,precedent,1,1,5,yes,True
5f2c760dfff10e03206a686b,restaurant,no_interaction,3,3,3,yes,True
5f2c760dfff10e03206a686b,meeting prep,no_interaction,3,6,0,yes,True
5f2c760dfff10e03206a686b,scheduling,precedent,1,1,5,yes,True
5f2c760dfff10e03206a686b,housemates,precedent,1,5,1,yes,True
5f2c760dfff10e03206a686b,babysitting,reciprocity,3,3,3,yes,True
5f2c760dfff10e03206a686b,architects,reciprocity,3,5,3,yes,True
5f2c760dfff10e03206a686b,weekend,no_interaction,4,2,2,yes,True
5f2c760dfff10e03206a686b,gifts,no_interaction,3,5,3,yes,True
5f2c760dfff10e03206a686b,conversation,reciprocity,2,4,2,yes,True
5f2c760dfff10e03206a686b,feedback,reciprocity,0,6,0,yes,True
5f481e6faaf9582bdcd9697b,scheduling,precedent,5,1,5,yes,True
5f481e6faaf9582bdcd9697b,group project,no_interaction,3,5,3,yes,True
5f481e6faaf9582bdcd9697b,feedback,precedent,3,5,3,yes,True
5f481e6faaf9582bdcd9697b,family meals,reciprocity,3,6,3,yes,True
5f481e6faaf9582bdcd9697b,babysitting,precedent,1,5,1,yes,True
5f481e6faaf9582bdcd9697b,weekend,precedent,2,1,4,yes,True
5f481e6faaf9582bdcd9697b,meeting location,no_interaction,1,5,1,yes,True
5f481e6faaf9582bdcd9697b,meeting prep,no_interaction,1,5,1,yes,True
5f481e6faaf9582bdcd9697b,fundraising,reciprocity,0,6,0,yes,True
5f481e6faaf9582bdcd9697b,conversation,no_interaction,1,5,1,yes,True
5f481e6faaf9582bdcd9697b,architects,precedent,1,5,1,yes,True
5f481e6faaf9582bdcd9697b,concerts,no_interaction,,3,3,yes,True
5f481e6faaf9582bdcd9697b,coffee,reciprocity,3,4,3,yes,True
5f481e6faaf9582bdcd9697b,housemates,reciprocity,2,2,4,yes,True
5f481e6faaf9582bdcd9697b,police,reciprocity,1,6,1,yes,True
5f481e6faaf9582bdcd9697b,groceries,no_interaction,3,3,3,yes,True
5f481e6faaf9582bdcd9697b,gifts,reciprocity,1,5,1,yes,True
5f481e6faaf9582bdcd9697b,restaurant,precedent,1,1,5,yes,True
5f4e21b1d8bdcab16ac4481a,group project,no_interaction,3,5,3,yes,True
5f4e21b1d8bdcab16ac4481a,fundraising,no_interaction,3,5,3,yes,True
5f4e21b1d8bdcab16ac4481a,gifts,reciprocity,3,5,3,yes,True
5f4e21b1d8bdcab16ac4481a,architects,precedent,4,4,2,yes,True
5f4e21b1d8bdcab16ac4481a,meeting location,no_interaction,3,5,3,yes,True
5f4e21b1d8bdcab16ac4481a,concerts,precedent,4,4,2,yes,True
5f4e21b1d8bdcab16ac4481a,groceries,no_interaction,3,5,3,yes,True
5f4e21b1d8bdcab16ac4481a,coffee,reciprocity,3,5,3,yes,True
5f4e21b1d8bdcab16ac4481a,family meals,precedent,4,5,2,yes,True
5f4e21b1d8bdcab16ac4481a,housemates,no_interaction,3,5,3,yes,True
5f4e21b1d8bdcab16ac4481a,babysitting,precedent,3,4,3,yes,True
5f4e21b1d8bdcab16ac4481a,scheduling,no_interaction,3,4,4,yes,True
5f4e21b1d8bdcab16ac4481a,restaurant,reciprocity,3,5,3,yes,True
5f4e21b1d8bdcab16ac4481a,meeting prep,reciprocity,3,5,3,yes,True
5f4e21b1d8bdcab16ac4481a,conversation,precedent,0,1,6,yes,True
5f4e21b1d8bdcab16ac4481a,feedback,precedent,4,4,2,yes,True
5f4e21b1d8bdcab16ac4481a,police,reciprocity,3,5,3,yes,True
5f4e21b1d8bdcab16ac4481a,weekend,reciprocity,3,5,3,yes,True
5f68dfc4f0b95a06e45d2fad,babysitting,reciprocity,0,6,0,yes,True
5f68dfc4f0b95a06e45d2fad,restaurant,no_interaction,0,6,0,yes,True
5f68dfc4f0b95a06e45d2fad,meeting location,precedent,6,0,,yes,True
5f68dfc4f0b95a06e45d2fad,housemates,precedent,0,0,6,yes,True
5f68dfc4f0b95a06e45d2fad,architects,no_interaction,0,6,0,yes,True
5f68dfc4f0b95a06e45d2fad,scheduling,reciprocity,0,6,0,yes,True
5f68dfc4f0b95a06e45d2fad,weekend,precedent,0,6,0,yes,True
5f68dfc4f0b95a06e45d2fad,police,no_interaction,6,0,0,yes,True
5f68dfc4f0b95a06e45d2fad,family meals,no_interaction,6,0,0,yes,True
5f68dfc4f0b95a06e45d2fad,fundraising,precedent,6,0,0,yes,True
5f68dfc4f0b95a06e45d2fad,coffee,no_interaction,0,6,0,yes,True
5f68dfc4f0b95a06e45d2fad,concerts,reciprocity,0,6,0,yes,True
5f68dfc4f0b95a06e45d2fad,group project,reciprocity,0,6,0,yes,True
5f68dfc4f0b95a06e45d2fad,groceries,precedent,0,0,6,yes,True
5f68dfc4f0b95a06e45d2fad,gifts,precedent,0,0,6,yes,True
5f68dfc4f0b95a06e45d2fad,conversation,reciprocity,0,6,0,yes,True
5f68dfc4f0b95a06e45d2fad,meeting prep,no_interaction,0,6,0,yes,True
5f68dfc4f0b95a06e45d2fad,feedback,reciprocity,0,6,0,yes,True
60374cfab40de65a4937b07b,restaurant,precedent,3,3,3,yes,True
60374cfab40de65a4937b07b,housemates,no_interaction,3,5,3,yes,True
60374cfab40de65a4937b07b,fundraising,reciprocity,1,6,1,yes,True
60374cfab40de65a4937b07b,groceries,reciprocity,1,5,1,yes,True
60374cfab40de65a4937b07b,feedback,precedent,5,4,0,yes,True
60374cfab40de65a4937b07b,coffee,no_interaction,3,6,3,yes,True
60374cfab40de65a4937b07b,gifts,no_interaction,2,6,2,yes,True
60374cfab40de65a4937b07b,family meals,no_interaction,1,6,1,yes,True
60374cfab40de65a4937b07b,conversation,reciprocity,0,6,0,yes,True
60374cfab40de65a4937b07b,concerts,no_interaction,0,4,0,yes,True
60374cfab40de65a4937b07b,meeting location,precedent,1,2,5,yes,True
60374cfab40de65a4937b07b,weekend,reciprocity,1,5,1,yes,True
60374cfab40de65a4937b07b,babysitting,reciprocity,1,5,1,yes,True
60374cfab40de65a4937b07b,group project,precedent,6,1,0,yes,True
60374cfab40de65a4937b07b,police,no_interaction,5,2,1,yes,True
60374cfab40de65a4937b07b,scheduling,reciprocity,3,5,3,yes,True
60374cfab40de65a4937b07b,meeting prep,precedent,0,1,6,yes,True
60374cfab40de65a4937b07b,architects,precedent,6,0,0,yes,True
609f124eb9ff1c60948609b9,groceries,precedent,3,3,3,yes,True
609f124eb9ff1c60948609b9,coffee,reciprocity,3,3,3,yes,True
609f124eb9ff1c60948609b9,weekend,reciprocity,3,3,3,yes,True
609f124eb9ff1c60948609b9,fundraising,reciprocity,3,3,3,yes,True
609f124eb9ff1c60948609b9,babysitting,precedent,1,1,1,yes,True
609f124eb9ff1c60948609b9,housemates,reciprocity,3,3,3,yes,True
609f124eb9ff1c60948609b9,family meals,reciprocity,3,3,3,yes,True
609f124eb9ff1c60948609b9,gifts,no_interaction,2,2,1,yes,True
609f124eb9ff1c60948609b9,scheduling,precedent,3,3,3,yes,True
609f124eb9ff1c60948609b9,conversation,no_interaction,3,3,3,yes,True
609f124eb9ff1c60948609b9,restaurant,precedent,3,3,3,yes,True
609f124eb9ff1c60948609b9,meeting prep,precedent,3,3,3,yes,True
609f124eb9ff1c60948609b9,group project,no_interaction,3,3,3,yes,True
609f124eb9ff1c60948609b9,concerts,no_interaction,1,1,1,yes,True
609f124eb9ff1c60948609b9,police,no_interaction,1,1,1,yes,True
609f124eb9ff1c60948609b9,meeting location,no_interaction,3,3,3,yes,True
609f124eb9ff1c60948609b9,feedback,precedent,3,3,3,yes,True
609f124eb9ff1c60948609b9,architects,reciprocity,2,2,2,yes,True
60e7739644eb45bfddedf039,restaurant,reciprocity,0,6,0,yes,True
60e7739644eb45bfddedf039,feedback,precedent,2,5,2,yes,True
60e7739644eb45bfddedf039,fundraising,no_interaction,2,5,2,yes,True
60e7739644eb45bfddedf039,architects,precedent,2,5,2,yes,True
60e7739644eb45bfddedf039,weekend,reciprocity,5,4,1,yes,True
60e7739644eb45bfddedf039,police,precedent,2,4,2,yes,True
60e7739644eb45bfddedf039,groceries,reciprocity,1,5,1,yes,True
60e7739644eb45bfddedf039,conversation,no_interaction,1,5,1,yes,True
60e7739644eb45bfddedf039,coffee,no_interaction,1,5,1,yes,True
60e7739644eb45bfddedf039,meeting prep,reciprocity,1,5,1,yes,True
60e7739644eb45bfddedf039,meeting location,precedent,1,5,1,yes,True
60e7739644eb45bfddedf039,scheduling,reciprocity,2,5,2,yes,True
60e7739644eb45bfddedf039,gifts,no_interaction,1,5,1,yes,True
60e7739644eb45bfddedf039,housemates,no_interaction,2,5,2,yes,True
60e7739644eb45bfddedf039,concerts,precedent,5,2,0,yes,True
60e7739644eb45bfddedf039,group project,reciprocity,1,5,1,yes,True
60e7739644eb45bfddedf039,babysitting,no_interaction,4,2,1,yes,True
60e7739644eb45bfddedf039,family meals,precedent,5,2,1,yes,True
61015eeeac2c6fae4f3696c6,meeting prep,reciprocity,1,6,1,yes,True
61015eeeac2c6fae4f3696c6,police,precedent,,2,1,yes,True
61015eeeac2c6fae4f3696c6,scheduling,reciprocity,1,6,1,yes,True
61015eeeac2c6fae4f3696c6,babysitting,reciprocity,1,6,1,yes,True
61015eeeac2c6fae4f3696c6,architects,no_interaction,1,6,1,yes,True
61015eeeac2c6fae4f3696c6,feedback,reciprocity,1,6,1,yes,True
61015eeeac2c6fae4f3696c6,family meals,no_interaction,3,6,3,yes,True
61015eeeac2c6fae4f3696c6,gifts,precedent,5,4,1,yes,True
61015eeeac2c6fae4f3696c6,housemates,no_interaction,3,6,3,yes,True
61015eeeac2c6fae4f3696c6,conversation,precedent,2,2,4,yes,True
61015eeeac2c6fae4f3696c6,groceries,reciprocity,1,6,1,yes,True
61015eeeac2c6fae4f3696c6,group project,precedent,5,3,1,yes,True
61015eeeac2c6fae4f3696c6,weekend,no_interaction,1,5,1,yes,True
61015eeeac2c6fae4f3696c6,restaurant,reciprocity,1,6,1,yes,True
61015eeeac2c6fae4f3696c6,concerts,precedent,1,2,5,yes,True
61015eeeac2c6fae4f3696c6,coffee,no_interaction,3,6,3,yes,True
61015eeeac2c6fae4f3696c6,fundraising,no_interaction,3,5,3,yes,True
61015eeeac2c6fae4f3696c6,meeting location,precedent,2,3,4,yes,True
6110af22d84e8b4c36b2f254,architects,reciprocity,1,5,1,yes,True
6110af22d84e8b4c36b2f254,coffee,precedent,3,3,3,yes,True
6110af22d84e8b4c36b2f254,groceries,no_interaction,3,4,3,yes,True
6110af22d84e8b4c36b2f254,scheduling,no_interaction,3,3,3,yes,True
6110af22d84e8b4c36b2f254,conversation,precedent,3,4,3,yes,True
6110af22d84e8b4c36b2f254,family meals,reciprocity,1,5,1,yes,True
6110af22d84e8b4c36b2f254,gifts,precedent,4,4,2,yes,True
6110af22d84e8b4c36b2f254,group project,no_interaction,2,5,2,yes,True
6110af22d84e8b4c36b2f254,police,reciprocity,2,5,2,yes,True
6110af22d84e8b4c36b2f254,concerts,reciprocity,1,5,1,yes,True
6110af22d84e8b4c36b2f254,fundraising,precedent,3,4,3,yes,True
6110af22d84e8b4c36b2f254,housemates,precedent,1,5,1,yes,True
6110af22d84e8b4c36b2f254,restaurant,no_interaction,3,3,3,yes,True
6110af22d84e8b4c36b2f254,meeting prep,no_interaction,2,5,2,yes,True
6110af22d84e8b4c36b2f254,meeting location,reciprocity,2,4,2,yes,True
6110af22d84e8b4c36b2f254,feedback,reciprocity,1,5,1,yes,True
6110af22d84e8b4c36b2f254,weekend,no_interaction,3,3,3,yes,True
6110af22d84e8b4c36b2f254,babysitting,precedent,1,5,1,yes,True
6110e48623d76c1abbb54e79,scheduling,reciprocity,2,5,2,yes,True
6110e48623d76c1abbb54e79,meeting prep,precedent,2,3,4,yes,True
6110e48623d76c1abbb54e79,housemates,no_interaction,3,5,3,yes,True
6110e48623d76c1abbb54e79,concerts,precedent,4,2,5,yes,True
6110e48623d76c1abbb54e79,weekend,no_interaction,2,4,4,yes,True
6110e48623d76c1abbb54e79,police,precedent,2,2,5,yes,True
6110e48623d76c1abbb54e79,restaurant,reciprocity,2,5,2,yes,True
6110e48623d76c1abbb54e79,gifts,no_interaction,2,5,2,yes,True
6110e48623d76c1abbb54e79,coffee,no_interaction,2,4,2,yes,True
6110e48623d76c1abbb54e79,meeting location,precedent,2,2,4,yes,True
6110e48623d76c1abbb54e79,group project,precedent,6,0,1,yes,True
6110e48623d76c1abbb54e79,babysitting,reciprocity,1,5,1,yes,True
6110e48623d76c1abbb54e79,architects,reciprocity,1,5,1,yes,True
6110e48623d76c1abbb54e79,family meals,no_interaction,1,5,1,yes,True
6110e48623d76c1abbb54e79,feedback,reciprocity,1,5,1,yes,True
6110e48623d76c1abbb54e79,fundraising,no_interaction,1,5,1,yes,True
6110e48623d76c1abbb54e79,conversation,precedent,2,1,5,yes,True
6110e48623d76c1abbb54e79,groceries,reciprocity,1,5,1,yes,True
611145d764f3f83ee48ae655,feedback,reciprocity,2,6,2,yes,True
611145d764f3f83ee48ae655,restaurant,no_interaction,0,6,0,yes,True
611145d764f3f83ee48ae655,concerts,reciprocity,0,6,0,yes,True
611145d764f3f83ee48ae655,gifts,precedent,6,2,1,yes,True
611145d764f3f83ee48ae655,conversation,reciprocity,0,6,0,yes,True
611145d764f3f83ee48ae655,weekend,no_interaction,2,5,2,yes,True
611145d764f3f83ee48ae655,group project,reciprocity,0,6,0,yes,True
611145d764f3f83ee48ae655,scheduling,precedent,2,2,5,yes,True
611145d764f3f83ee48ae655,babysitting,reciprocity,0,6,0,yes,True
611145d764f3f83ee48ae655,groceries,precedent,2,4,4,yes,True
611145d764f3f83ee48ae655,meeting prep,no_interaction,0,6,0,yes,True
611145d764f3f83ee48ae655,police,no_interaction,2,4,5,yes,True
611145d764f3f83ee48ae655,meeting location,precedent,1,2,5,yes,True
611145d764f3f83ee48ae655,housemates,precedent,2,4,4,yes,True
611145d764f3f83ee48ae655,fundraising,precedent,4,2,2,yes,True
611145d764f3f83ee48ae655,architects,no_interaction,0,6,0,yes,True
611145d764f3f83ee48ae655,family meals,reciprocity,0,6,0,yes,True
611145d764f3f83ee48ae655,coffee,no_interaction,0,6,0,yes,True
61286af4797d61e693470f05,police,no_interaction,2,2,4,yes,True
61286af4797d61e693470f05,babysitting,reciprocity,0,6,0,yes,True
61286af4797d61e693470f05,groceries,precedent,4,4,2,yes,True
61286af4797d61e693470f05,housemates,no_interaction,0,6,0,yes,True
61286af4797d61e693470f05,concerts,no_interaction,1,5,1,yes,True
61286af4797d61e693470f05,family meals,no_interaction,0,6,0,yes,True
61286af4797d61e693470f05,weekend,reciprocity,0,6,0,yes,True
61286af4797d61e693470f05,coffee,reciprocity,1,5,1,yes,True
61286af4797d61e693470f05,meeting location,precedent,1,4,4,yes,True
61286af4797d61e693470f05,conversation,reciprocity,1,5,1,yes,True
61286af4797d61e693470f05,feedback,precedent,6,1,0,yes,True
61286af4797d61e693470f05,architects,no_interaction,0,6,0,yes,True
61286af4797d61e693470f05,fundraising,reciprocity,1,6,1,yes,True
61286af4797d61e693470f05,scheduling,reciprocity,0,6,0,yes,True
61286af4797d61e693470f05,group project,precedent,6,2,0,yes,True
61286af4797d61e693470f05,meeting prep,precedent,6,0,0,yes,True
61286af4797d61e693470f05,restaurant,precedent,0,0,6,yes,True
61286af4797d61e693470f05,gifts,no_interaction,0,6,0,yes,True
6137da4ec348d1070e20fd85,groceries,no_interaction,3,6,3,yes,True
6137da4ec348d1070e20fd85,feedback,no_interaction,3,5,3,yes,True
6137da4ec348d1070e20fd85,gifts,precedent,1,1,5,yes,True
6137da4ec348d1070e20fd85,concerts,reciprocity,3,6,3,yes,True
6137da4ec348d1070e20fd85,coffee,precedent,6,3,0,yes,True
6137da4ec348d1070e20fd85,babysitting,no_interaction,4,3,2,yes,True
6137da4ec348d1070e20fd85,meeting prep,reciprocity,3,6,3,yes,True
6137da4ec348d1070e20fd85,housemates,precedent,5,3,1,yes,True
6137da4ec348d1070e20fd85,scheduling,no_interaction,3,6,3,yes,True
6137da4ec348d1070e20fd85,meeting location,reciprocity,3,6,3,yes,True
6137da4ec348d1070e20fd85,restaurant,no_interaction,5,0,1,yes,True
6137da4ec348d1070e20fd85,fundraising,precedent,6,1,0,yes,True
6137da4ec348d1070e20fd85,group project,reciprocity,3,6,3,yes,True
6137da4ec348d1070e20fd85,architects,no_interaction,3,6,3,yes,True
6137da4ec348d1070e20fd85,police,reciprocity,3,6,3,yes,True
6137da4ec348d1070e20fd85,conversation,reciprocity,3,6,3,yes,True
6137da4ec348d1070e20fd85,weekend,precedent,6,0,0,yes,True
6137da4ec348d1070e20fd85,family meals,precedent,6,0,0,yes,True
6153226d04ed5dce3aaa9703,housemates,no_interaction,0,6,0,yes,True
6153226d04ed5dce3aaa9703,family meals,precedent,5,4,1,yes,True
6153226d04ed5dce3aaa9703,meeting prep,reciprocity,0,6,0,yes,True
6153226d04ed5dce3aaa9703,groceries,reciprocity,0,6,0,yes,True
6153226d04ed5dce3aaa9703,architects,no_interaction,0,6,0,yes,True
