subject_id,story,social_interaction,more,equal,less,understood,pass_attention
6153226d04ed5dce3aaa9703,scheduling,reciprocity,0,6,0,yes,True
6153226d04ed5dce3aaa9703,conversation,precedent,1,4,5,yes,True
6153226d04ed5dce3aaa9703,concerts,precedent,6,1,0,yes,True
6153226d04ed5dce3aaa9703,restaurant,no_interaction,0,6,0,yes,True
6153226d04ed5dce3aaa9703,group project,precedent,6,1,0,yes,True
6153226d04ed5dce3aaa9703,meeting location,reciprocity,0,6,0,yes,True
6153226d04ed5dce3aaa9703,police,precedent,4,4,4,yes,True
6153226d04ed5dce3aaa9703,coffee,no_interaction,0,6,0,yes,True
6153226d04ed5dce3aaa9703,feedback,reciprocity,0,6,0,yes,True
6153226d04ed5dce3aaa9703,weekend,no_interaction,0,6,0,yes,True
6153226d04ed5dce3aaa9703,gifts,precedent,4,2,5,yes,True
6153226d04ed5dce3aaa9703,fundraising,no_interaction,0,6,0,yes,True
6153226d04ed5dce3aaa9703,babysitting,reciprocity,0,6,0,yes,True
616202f3ca5b3ab47923ee80,restaurant,reciprocity,1,6,1,yes,True
616202f3ca5b3ab47923ee80,gifts,no_interaction,2,5,2,yes,True
616202f3ca5b3ab47923ee80,housemates,precedent,1,3,5,yes,True
616202f3ca5b3ab47923ee80,group project,reciprocity,1,5,1,yes,True
616202f3ca5b3ab47923ee80,groceries,reciprocity,1,6,1,yes,True
616202f3ca5b3ab47923ee80,scheduling,no_interaction,4,3,2,yes,True
616202f3ca5b3ab47923ee80,weekend,reciprocity,2,4,2,yes,True
616202f3ca5b3ab47923ee80,coffee,no_interaction,1,6,1,yes,True
616202f3ca5b3ab47923ee80,babysitting,no_interaction,1,5,1,yes,True
616202f3ca5b3ab47923ee80,architects,precedent,5,2,1,yes,True
616202f3ca5b3ab47923ee80,conversation,no_interaction,1,5,1,yes,True
616202f3ca5b3ab47923ee80,meeting location,reciprocity,1,6,1,yes,True
616202f3ca5b3ab47923ee80,police,precedent,4,2,2,yes,True
616202f3ca5b3ab47923ee80,fundraising,no_interaction,1,4,1,yes,True
616202f3ca5b3ab47923ee80,family meals,precedent,1,5,1,yes,True
616202f3ca5b3ab47923ee80,concerts,precedent,4,2,1,yes,True
616202f3ca5b3ab47923ee80,feedback,precedent,1,5,1,yes,True
616202f3ca5b3ab47923ee80,meeting prep,reciprocity,1,6,1,yes,True
61bb388340db417c1a138c85,coffee,no_interaction,4,4,4,yes,True
61bb388340db417c1a138c85,meeting prep,precedent,5,5,5,yes,True
61bb388340db417c1a138c85,meeting location,precedent,5,5,5,yes,True
61bb388340db417c1a138c85,restaurant,reciprocity,4,5,4,yes,True
61bb388340db417c1a138c85,police,no_interaction,5,5,5,yes,True
61bb388340db417c1a138c85,architects,precedent,5,4,3,yes,True
61bb388340db417c1a138c85,housemates,no_interaction,3,4,3,yes,True
61bb388340db417c1a138c85,feedback,precedent,3,4,3,yes,True
61bb388340db417c1a138c85,groceries,reciprocity,4,4,4,yes,True
61bb388340db417c1a138c85,conversation,no_interaction,4,4,4,yes,True
61bb388340db417c1a138c85,family meals,no_interaction,3,5,3,yes,True
61bb388340db417c1a138c85,weekend,reciprocity,3,3,3,yes,True
61bb388340db417c1a138c85,babysitting,reciprocity,3,5,3,yes,True
61bb388340db417c1a138c85,scheduling,reciprocity,3,3,3,yes,True
61bb388340db417c1a138c85,fundraising,reciprocity,3,3,3,yes,True
61bb388340db417c1a138c85,group project,precedent,4,4,4,yes,True
61bb388340db417c1a138c85,concerts,precedent,4,4,2,yes,True
61bb388340db417c1a138c85,gifts,no_interaction,3,5,3,yes,True
627e76cbf7254a15bf0f09b8,family meals,no_interaction,1,5,1,yes,False
627e76cbf7254a15bf0f09b8,gifts,reciprocity,1,5,1,yes,False
627e76cbf7254a15bf0f09b8,fundraising,reciprocity,1,5,1,yes,False
627e76cbf7254a15bf0f09b8,group project,precedent,5,1,1,yes,False
627e76cbf7254a15bf0f09b8,housemates,no_interaction,1,5,1,yes,False
627e76cbf7254a15bf0f09b8,concerts,no_interaction,0,5,0,yes,False
627e76cbf7254a15bf0f09b8,meeting prep,precedent,5,2,1,yes,False
627e76cbf7254a15bf0f09b8,conversation,reciprocity,1,5,1,yes,False
627e76cbf7254a15bf0f09b8,groceries,precedent,2,2,4,yes,False
627e76cbf7254a15bf0f09b8,police,no_interaction,4,4,2,yes,False
627e76cbf7254a15bf0f09b8,architects,no_interaction,1,5,1,yes,False
627e76cbf7254a15bf0f09b8,babysitting,reciprocity,1,5,1,yes,False
627e76cbf7254a15bf0f09b8,feedback,no_interaction,1,5,1,yes,False
627e76cbf7254a15bf0f09b8,scheduling,reciprocity,1,5,1,yes,False
627e76cbf7254a15bf0f09b8,coffee,reciprocity,1,6,1,yes,False
627e76cbf7254a15bf0f09b8,restaurant,precedent,1,1,5,yes,False
627e76cbf7254a15bf0f09b8,weekend,precedent,0,1,6,yes,False
627e76cbf7254a15bf0f09b8,meeting location,precedent,2,2,4,yes,False
6298fbc8e35ae6800ccb3128,housemates,precedent,1,1,5,yes,True
6298fbc8e35ae6800ccb3128,family meals,reciprocity,2,5,2,yes,True
6298fbc8e35ae6800ccb3128,meeting prep,no_interaction,2,4,2,yes,True
6298fbc8e35ae6800ccb3128,group project,reciprocity,1,5,1,yes,True
6298fbc8e35ae6800ccb3128,fundraising,precedent,4,2,2,yes,True
6298fbc8e35ae6800ccb3128,feedback,no_interaction,3,3,3,yes,True
6298fbc8e35ae6800ccb3128,weekend,precedent,3,3,3,yes,True
6298fbc8e35ae6800ccb3128,gifts,reciprocity,2,4,2,yes,True
6298fbc8e35ae6800ccb3128,babysitting,no_interaction,2,4,2,yes,True
6298fbc8e35ae6800ccb3128,groceries,no_interaction,3,3,3,yes,True
6298fbc8e35ae6800ccb3128,police,reciprocity,1,5,1,yes,True
6298fbc8e35ae6800ccb3128,concerts,reciprocity,2,4,2,yes,True
6298fbc8e35ae6800ccb3128,meeting location,no_interaction,3,3,3,yes,True
6298fbc8e35ae6800ccb3128,conversation,reciprocity,3,4,3,yes,True
6298fbc8e35ae6800ccb3128,architects,precedent,2,4,4,yes,True
6298fbc8e35ae6800ccb3128,coffee,precedent,1,1,5,yes,True
6298fbc8e35ae6800ccb3128,scheduling,no_interaction,2,2,4,yes,True
6298fbc8e35ae6800ccb3128,restaurant,precedent,1,1,5,yes,True
62b9bb8ff321bf7b3427a075,architects,no_interaction,2,5,2,yes,True
62b9bb8ff321bf7b3427a075,housemates,reciprocity,1,5,1,yes,True
62b9bb8ff321bf7b3427a075,police,reciprocity,0,6,0,yes,True
62b9bb8ff321bf7b3427a075,groceries,precedent,3,4,3,yes,True
62b9bb8ff321bf7b3427a075,coffee,reciprocity,1,5,1,yes,True
62b9bb8ff321bf7b3427a075,babysitting,precedent,2,5,2,yes,True
62b9bb8ff321bf7b3427a075,group project,no_interaction,4,2,2,yes,True
62b9bb8ff321bf7b3427a075,concerts,reciprocity,1,5,1,yes,True
62b9bb8ff321bf7b3427a075,conversation,precedent,1,1,5,yes,True
62b9bb8ff321bf7b3427a075,scheduling,precedent,2,4,2,yes,True
62b9bb8ff321bf7b3427a075,family meals,reciprocity,1,5,1,yes,True
62b9bb8ff321bf7b3427a075,meeting prep,no_interaction,1,5,1,yes,True
62b9bb8ff321bf7b3427a075,restaurant,no_interaction,1,5,1,yes,True
62b9bb8ff321bf7b3427a075,fundraising,precedent,2,4,2,yes,True
62b9bb8ff321bf7b3427a075,gifts,reciprocity,0,6,0,yes,True
62b9bb8ff321bf7b3427a075,feedback,no_interaction,1,5,1,yes,True
62b9bb8ff321bf7b3427a075,meeting location,no_interaction,1,5,1,yes,True
62b9bb8ff321bf7b3427a075,weekend,precedent,1,5,1,yes,True
62c31e3d37522ffaa26aadc2,meeting location,no_interaction,0,0,0,yes,True
62c31e3d37522ffaa26aadc2,weekend,precedent,0,0,0,yes,True
62c31e3d37522ffaa26aadc2,conversation,reciprocity,0,0,0,yes,True
62c31e3d37522ffaa26aadc2,concerts,no_interaction,0,0,0,yes,True
62c31e3d37522ffaa26aadc2,group project,no_interaction,5,5,5,yes,True
62c31e3d37522ffaa26aadc2,groceries,no_interaction,1,1,1,yes,True
62c31e3d37522ffaa26aadc2,feedback,no_interaction,2,2,2,yes,True
62c31e3d37522ffaa26aadc2,scheduling,precedent,3,3,3,yes,True
62c31e3d37522ffaa26aadc2,fundraising,precedent,2,2,2,yes,True
62c31e3d37522ffaa26aadc2,coffee,reciprocity,3,3,3,yes,True
62c31e3d37522ffaa26aadc2,restaurant,precedent,0,0,0,yes,True
62c31e3d37522ffaa26aadc2,gifts,reciprocity,0,0,,yes,True
62c31e3d37522ffaa26aadc2,babysitting,precedent,0,0,0,yes,True
62c31e3d37522ffaa26aadc2,architects,precedent,0,0,0,yes,True
62c31e3d37522ffaa26aadc2,meeting prep,no_interaction,3,3,3,yes,True
62c31e3d37522ffaa26aadc2,police,reciprocity,1,1,1,yes,True
62c31e3d37522ffaa26aadc2,family meals,reciprocity,1,1,1,yes,True
62c31e3d37522ffaa26aadc2,housemates,reciprocity,1,1,1,yes,True
62daa52d86e66e5feaf3bc15,groceries,no_interaction,1,4,1,yes,True
62daa52d86e66e5feaf3bc15,meeting prep,reciprocity,1,5,1,yes,True
62daa52d86e66e5feaf3bc15,gifts,no_interaction,1,1,1,yes,True
62daa52d86e66e5feaf3bc15,concerts,precedent,4,3,1,yes,True
62daa52d86e66e5feaf3bc15,family meals,precedent,1,6,1,yes,True
62daa52d86e66e5feaf3bc15,feedback,precedent,1,5,1,yes,True
62daa52d86e66e5feaf3bc15,meeting location,no_interaction,1,1,1,yes,True
62daa52d86e66e5feaf3bc15,coffee,reciprocity,1,6,1,yes,True
62daa52d86e66e5feaf3bc15,police,reciprocity,1,5,1,yes,True
62daa52d86e66e5feaf3bc15,scheduling,no_interaction,0,0,0,yes,True
62daa52d86e66e5feaf3bc15,weekend,reciprocity,1,6,1,yes,True
62daa52d86e66e5feaf3bc15,architects,reciprocity,1,5,1,yes,True
62daa52d86e66e5feaf3bc15,housemates,no_interaction,2,3,2,yes,True
62daa52d86e66e5feaf3bc15,restaurant,reciprocity,1,5,1,yes,True
62daa52d86e66e5feaf3bc15,fundraising,no_interaction,3,3,3,yes,True
62daa52d86e66e5feaf3bc15,babysitting,precedent,2,4,2,yes,True
62daa52d86e66e5feaf3bc15,conversation,precedent,2,2,4,yes,True
62daa52d86e66e5feaf3bc15,group project,precedent,5,1,1,yes,True
62fd7c550a4c54818fff590b,conversation,no_interaction,2,4,4,yes,True
62fd7c550a4c54818fff590b,meeting location,precedent,3,3,3,yes,True
62fd7c550a4c54818fff590b,feedback,precedent,2,3,2,yes,True
62fd7c550a4c54818fff590b,fundraising,reciprocity,2,2,2,yes,True
62fd7c550a4c54818fff590b,architects,reciprocity,1,4,1,yes,True
62fd7c550a4c54818fff590b,family meals,no_interaction,1,5,1,yes,True
62fd7c550a4c54818fff590b,gifts,no_interaction,1,5,1,yes,True
62fd7c550a4c54818fff590b,concerts,no_interaction,0,6,0,yes,True
62fd7c550a4c54818fff590b,restaurant,reciprocity,1,5,1,yes,True
62fd7c550a4c54818fff590b,groceries,precedent,4,3,2,yes,True
62fd7c550a4c54818fff590b,weekend,reciprocity,1,4,1,yes,True
62fd7c550a4c54818fff590b,meeting prep,precedent,5,2,1,yes,True
62fd7c550a4c54818fff590b,police,no_interaction,4,2,1,yes,True
62fd7c550a4c54818fff590b,babysitting,reciprocity,4,4,1,yes,True
62fd7c550a4c54818fff590b,scheduling,precedent,3,3,3,yes,True
62fd7c550a4c54818fff590b,coffee,reciprocity,1,5,1,yes,True
62fd7c550a4c54818fff590b,housemates,no_interaction,1,5,1,yes,True
62fd7c550a4c54818fff590b,group project,precedent,6,0,1,yes,True
634892ac974bb0349fffc8f8,groceries,no_interaction,1,5,1,yes,True
634892ac974bb0349fffc8f8,scheduling,no_interaction,1,5,1,yes,True
634892ac974bb0349fffc8f8,conversation,precedent,1,1,5,yes,True
634892ac974bb0349fffc8f8,concerts,reciprocity,3,5,3,yes,True
634892ac974bb0349fffc8f8,coffee,precedent,4,2,4,yes,True
634892ac974bb0349fffc8f8,weekend,no_interaction,1,5,1,yes,True
634892ac974bb0349fffc8f8,restaurant,no_interaction,1,5,1,yes,True
634892ac974bb0349fffc8f8,architects,reciprocity,4,4,4,yes,True
634892ac974bb0349fffc8f8,feedback,reciprocity,4,4,4,yes,True
634892ac974bb0349fffc8f8,police,precedent,1,0,6,yes,True
634892ac974bb0349fffc8f8,family meals,precedent,4,2,4,yes,True
634892ac974bb0349fffc8f8,meeting prep,reciprocity,2,5,2,yes,True
634892ac974bb0349fffc8f8,meeting location,reciprocity,2,4,2,yes,True
634892ac974bb0349fffc8f8,babysitting,no_interaction,3,3,3,yes,True
634892ac974bb0349fffc8f8,housemates,precedent,4,2,4,yes,True
634892ac974bb0349fffc8f8,fundraising,no_interaction,3,4,3,yes,True
634892ac974bb0349fffc8f8,group project,reciprocity,3,3,3,yes,True
634892ac974bb0349fffc8f8,gifts,precedent,2,2,4,yes,True
636160d36f12aeaa8dc8d888,conversation,reciprocity,3,3,6,yes,True
636160d36f12aeaa8dc8d888,family meals,reciprocity,3,6,3,yes,True
636160d36f12aeaa8dc8d888,feedback,no_interaction,0,5,0,yes,True
636160d36f12aeaa8dc8d888,fundraising,reciprocity,3,6,3,yes,True
636160d36f12aeaa8dc8d888,police,no_interaction,6,1,5,yes,True
636160d36f12aeaa8dc8d888,coffee,reciprocity,3,6,3,yes,True
636160d36f12aeaa8dc8d888,meeting location,no_interaction,2,5,4,yes,True
636160d36f12aeaa8dc8d888,restaurant,precedent,6,0,6,yes,True
636160d36f12aeaa8dc8d888,group project,no_interaction,6,1,0,yes,True
636160d36f12aeaa8dc8d888,weekend,precedent,3,5,3,yes,True
636160d36f12aeaa8dc8d888,architects,no_interaction,3,6,3,yes,True
636160d36f12aeaa8dc8d888,babysitting,precedent,0,6,0,yes,True
636160d36f12aeaa8dc8d888,scheduling,precedent,2,1,6,yes,True
636160d36f12aeaa8dc8d888,groceries,precedent,5,4,1,yes,True
636160d36f12aeaa8dc8d888,meeting prep,precedent,5,3,0,yes,True
636160d36f12aeaa8dc8d888,gifts,reciprocity,3,6,3,yes,True
636160d36f12aeaa8dc8d888,housemates,reciprocity,0,6,0,yes,True
636160d36f12aeaa8dc8d888,concerts,no_interaction,3,5,3,yes,True
63921bd53086fdb357c447d1,groceries,precedent,1,6,1,yes,True
63921bd53086fdb357c447d1,babysitting,precedent,2,2,4,yes,True
63921bd53086fdb357c447d1,feedback,no_interaction,3,4,3,yes,True
63921bd53086fdb357c447d1,concerts,no_interaction,1,5,1,yes,True
63921bd53086fdb357c447d1,architects,no_interaction,2,4,2,yes,True
63921bd53086fdb357c447d1,conversation,reciprocity,3,5,3,yes,True
63921bd53086fdb357c447d1,gifts,reciprocity,3,5,3,yes,True
63921bd53086fdb357c447d1,meeting location,no_interaction,3,5,3,yes,True
63921bd53086fdb357c447d1,housemates,reciprocity,2,2,4,yes,True
63921bd53086fdb357c447d1,coffee,reciprocity,3,5,3,yes,True
63921bd53086fdb357c447d1,group project,no_interaction,3,5,3,yes,True
63921bd53086fdb357c447d1,police,reciprocity,3,5,3,yes,True
63921bd53086fdb357c447d1,scheduling,precedent,2,2,5,yes,True
63921bd53086fdb357c447d1,fundraising,precedent,5,2,2,yes,True
63921bd53086fdb357c447d1,weekend,precedent,2,2,5,yes,True
63921bd53086fdb357c447d1,restaurant,precedent,2,2,5,yes,True
63921bd53086fdb357c447d1,family meals,reciprocity,3,5,3,yes,True
63921bd53086fdb357c447d1,meeting prep,no_interaction,3,5,3,yes,True
63972c71f83340241c366b6a,babysitting,precedent,1,5,1,yes,True
63972c71f83340241c366b6a,fundraising,no_interaction,1,5,1,yes,True
63972c71f83340241c366b6a,architects,reciprocity,1,5,1,yes,True
63972c71f83340241c366b6a,feedback,precedent,1,5,1,yes,True
63972c71f83340241c366b6a,scheduling,precedent,,,4,yes,True
63972c71f83340241c366b6a,housemates,no_interaction,1,5,1,yes,True
63972c71f83340241c366b6a,conversation,precedent,1,5,1,yes,True
63972c71f83340241c366b6a,meeting location,no_interaction,1,5,1,yes,True
63972c71f83340241c366b6a,meeting prep,reciprocity,1,5,1,yes,True
63972c71f83340241c366b6a,concerts,precedent,4,2,2,yes,True
63972c71f83340241c366b6a,family meals,reciprocity,1,5,1,yes,True
63972c71f83340241c366b6a,restaurant,reciprocity,1,5,1,yes,True
63972c71f83340241c366b6a,police,reciprocity,1,5,1,yes,True
63972c71f83340241c366b6a,coffee,reciprocity,1,5,1,yes,True
63972c71f83340241c366b6a,gifts,no_interaction,1,5,1,yes,True
63972c71f83340241c366b6a,group project,precedent,5,1,1,yes,True
63972c71f83340241c366b6a,groceries,no_interaction,1,5,1,yes,True
63972c71f83340241c366b6a,weekend,no_interaction,1,1,5,yes,True
63b6c76ff03d438cd09b8c56,groceries,precedent,1,5,1,yes,True
63b6c76ff03d438cd09b8c56,restaurant,precedent,4,5,2,yes,True
63b6c76ff03d438cd09b8c56,scheduling,reciprocity,0,6,0,yes,True
63b6c76ff03d438cd09b8c56,weekend,precedent,2,4,3,yes,True
63b6c76ff03d438cd09b8c56,feedback,no_interaction,3,6,3,yes,True
63b6c76ff03d438cd09b8c56,babysitting,reciprocity,1,5,1,yes,True
63b6c76ff03d438cd09b8c56,meeting prep,no_interaction,1,5,1,yes,True
63b6c76ff03d438cd09b8c56,fundraising,precedent,4,4,2,yes,True
63b6c76ff03d438cd09b8c56,police,no_interaction,4,4,2,yes,True
63b6c76ff03d438cd09b8c56,conversation,reciprocity,3,6,3,yes,True
63b6c76ff03d438cd09b8c56,gifts,precedent,4,5,2,yes,True
63b6c76ff03d438cd09b8c56,housemates,reciprocity,1,5,1,yes,True
63b6c76ff03d438cd09b8c56,coffee,no_interaction,1,5,1,yes,True
63b6c76ff03d438cd09b8c56,family meals,no_interaction,1,5,1,yes,True
63b6c76ff03d438cd09b8c56,group project,reciprocity,0,6,0,yes,True
63b6c76ff03d438cd09b8c56,concerts,reciprocity,1,6,1,yes,True
63b6c76ff03d438cd09b8c56,architects,no_interaction,0,4,0,yes,True
63b6c76ff03d438cd09b8c56,meeting location,precedent,2,4,2,yes,True
63c25e4d8faec4d0ce9b0971,feedback,no_interaction,3,4,3,yes,True
63c25e4d8faec4d0ce9b0971,restaurant,precedent,2,1,5,yes,True
63c25e4d8faec4d0ce9b0971,police,no_interaction,5,1,1,yes,True
63c25e4d8faec4d0ce9b0971,meeting prep,precedent,1,1,5,yes,True
63c25e4d8faec4d0ce9b0971,fundraising,reciprocity,1,3,1,yes,True
63c25e4d8faec4d0ce9b0971,group project,reciprocity,1,6,1,yes,True
63c25e4d8faec4d0ce9b0971,family meals,no_interaction,3,3,3,yes,True
63c25e4d8faec4d0ce9b0971,scheduling,reciprocity,1,5,1,yes,True
63c25e4d8faec4d0ce9b0971,concerts,reciprocity,2,3,2,yes,True
63c25e4d8faec4d0ce9b0971,babysitting,no_interaction,3,4,3,yes,True
63c25e4d8faec4d0ce9b0971,weekend,precedent,2,2,5,yes,True
63c25e4d8faec4d0ce9b0971,meeting location,precedent,3,3,3,yes,True
63c25e4d8faec4d0ce9b0971,coffee,precedent,3,3,3,yes,True
63c25e4d8faec4d0ce9b0971,architects,no_interaction,1,5,1,yes,True
63c25e4d8faec4d0ce9b0971,conversation,no_interaction,3,3,3,yes,True
63c25e4d8faec4d0ce9b0971,gifts,precedent,4,2,1,yes,True
63c25e4d8faec4d0ce9b0971,groceries,reciprocity,1,5,1,yes,True
63c25e4d8faec4d0ce9b0971,housemates,reciprocity,4,2,1,yes,True
63c6d6d5e132610bf009230d,coffee,precedent,2,5,4,yes,True
63c6d6d5e132610bf009230d,weekend,precedent,1,1,5,yes,True
63c6d6d5e132610bf009230d,gifts,reciprocity,0,6,0,yes,True
63c6d6d5e132610bf009230d,police,reciprocity,0,6,0,yes,True
63c6d6d5e132610bf009230d,conversation,reciprocity,3,4,3,yes,True
63c6d6d5e132610bf009230d,scheduling,no_interaction,3,4,3,yes,True
63c6d6d5e132610bf009230d,meeting location,no_interaction,1,6,1,yes,True
63c6d6d5e132610bf009230d,concerts,reciprocity,0,6,0,yes,True
63c6d6d5e132610bf009230d,restaurant,precedent,0,1,5,yes,True
63c6d6d5e132610bf009230d,meeting prep,no_interaction,2,4,2,yes,True
63c6d6d5e132610bf009230d,groceries,no_interaction,0,6,0,yes,True
63c6d6d5e132610bf009230d,group project,no_interaction,4,2,2,yes,True
63c6d6d5e132610bf009230d,babysitting,precedent,1,2,5,yes,True
63c6d6d5e132610bf009230d,feedback,no_interaction,5,2,1,yes,True
63c6d6d5e132610bf009230d,architects,precedent,4,3,2,yes,True
63c6d6d5e132610bf009230d,family meals,reciprocity,0,5,0,yes,True
63c6d6d5e132610bf009230d,housemates,reciprocity,2,2,4,yes,True
63c6d6d5e132610bf009230d,fundraising,precedent,5,4,1,yes,True
63d3fadce8d1c8d393740c2b,conversation,reciprocity,4,2,4,yes,True
63d3fadce8d1c8d393740c2b,group project,precedent,4,1,2,yes,True
63d3fadce8d1c8d393740c2b,coffee,reciprocity,1,5,1,yes,True
63d3fadce8d1c8d393740c2b,groceries,precedent,1,5,1,yes,True
63d3fadce8d1c8d393740c2b,restaurant,precedent,2,2,5,yes,True
63d3fadce8d1c8d393740c2b,architects,no_interaction,1,5,1,yes,True
63d3fadce8d1c8d393740c2b,scheduling,precedent,2,4,2,yes,True
63d3fadce8d1c8d393740c2b,fundraising,reciprocity,2,5,2,yes,True
63d3fadce8d1c8d393740c2b,weekend,precedent,1,5,1,yes,True
63d3fadce8d1c8d393740c2b,babysitting,reciprocity,1,5,1,yes,True
63d3fadce8d1c8d393740c2b,family meals,no_interaction,1,5,1,yes,True
63d3fadce8d1c8d393740c2b,feedback,no_interaction,1,5,1,yes,True
63d3fadce8d1c8d393740c2b,meeting location,no_interaction,1,5,1,yes,True
63d3fadce8d1c8d393740c2b,meeting prep,precedent,1,1,5,yes,True
63d3fadce8d1c8d393740c2b,police,no_interaction,5,2,1,yes,True
63d3fadce8d1c8d393740c2b,concerts,no_interaction,1,5,1,yes,True
63d3fadce8d1c8d393740c2b,housemates,reciprocity,1,5,1,yes,True
63d3fadce8d1c8d393740c2b,gifts,reciprocity,1,5,1,yes,True
63d7aa4a4f19508a5401cc2a,scheduling,no_interaction,3,3,3,yes,True
63d7aa4a4f19508a5401cc2a,groceries,no_interaction,3,4,3,yes,True
63d7aa4a4f19508a5401cc2a,weekend,no_interaction,2,3,4,yes,True
63d7aa4a4f19508a5401cc2a,family meals,precedent,5,2,1,yes,True
63d7aa4a4f19508a5401cc2a,housemates,precedent,3,5,3,yes,True
63d7aa4a4f19508a5401cc2a,babysitting,no_interaction,0,5,0,yes,True
63d7aa4a4f19508a5401cc2a,feedback,reciprocity,0,6,0,yes,True
63d7aa4a4f19508a5401cc2a,group project,reciprocity,0,6,0,yes,True
63d7aa4a4f19508a5401cc2a,conversation,precedent,1,1,5,yes,True
63d7aa4a4f19508a5401cc2a,gifts,precedent,5,2,1,yes,True
63d7aa4a4f19508a5401cc2a,police,reciprocity,0,6,0,yes,True
63d7aa4a4f19508a5401cc2a,meeting prep,no_interaction,0,4,0,yes,True
63d7aa4a4f19508a5401cc2a,restaurant,no_interaction,3,3,3,yes,True
63d7aa4a4f19508a5401cc2a,concerts,reciprocity,0,6,0,yes,True
63d7aa4a4f19508a5401cc2a,coffee,precedent,6,1,1,yes,True
63d7aa4a4f19508a5401cc2a,fundraising,precedent,6,2,1,yes,True
63d7aa4a4f19508a5401cc2a,meeting location,reciprocity,0,6,0,yes,True
63d7aa4a4f19508a5401cc2a,architects,reciprocity,2,4,2,yes,True
63dd8b378e3bb14acc8c53d2,meeting location,precedent,1,2,5,yes,True
63dd8b378e3bb14acc8c53d2,weekend,reciprocity,1,5,1,yes,True
63dd8b378e3bb14acc8c53d2,housemates,no_interaction,0,6,0,yes,True
63dd8b378e3bb14acc8c53d2,conversation,no_interaction,1,5,1,yes,True
63dd8b378e3bb14acc8c53d2,scheduling,reciprocity,1,5,1,yes,True
63dd8b378e3bb14acc8c53d2,gifts,no_interaction,1,5,1,yes,True
63dd8b378e3bb14acc8c53d2,groceries,reciprocity,1,5,1,yes,True
63dd8b378e3bb14acc8c53d2,feedback,precedent,2,4,2,yes,True
63dd8b378e3bb14acc8c53d2,group project,precedent,6,0,0,yes,True
63dd8b378e3bb14acc8c53d2,coffee,no_interaction,0,6,0,yes,True
63dd8b378e3bb14acc8c53d2,police,precedent,1,1,5,yes,True
63dd8b378e3bb14acc8c53d2,restaurant,reciprocity,1,5,1,yes,True
63dd8b378e3bb14acc8c53d2,family meals,no_interaction,1,5,1,yes,True
63dd8b378e3bb14acc8c53d2,concerts,precedent,5,2,1,yes,True
63dd8b378e3bb14acc8c53d2,babysitting,reciprocity,1,5,1,yes,True
63dd8b378e3bb14acc8c53d2,meeting prep,reciprocity,2,4,2,yes,True
63dd8b378e3bb14acc8c53d2,fundraising,no_interaction,1,5,1,yes,True
63dd8b378e3bb14acc8c53d2,architects,precedent,2,2,4,yes,True
63e403e848165e69c62a729a,fundraising,no_interaction,2,5,2,yes,True
63e403e848165e69c62a729a,family meals,precedent,5,4,2,yes,True
63e403e848165e69c62a729a,feedback,reciprocity,1,5,1,yes,True
63e403e848165e69c62a729a,housemates,precedent,1,2,5,yes,True
63e403e848165e69c62a729a,meeting prep,reciprocity,1,5,1,yes,True
63e403e848165e69c62a729a,conversation,precedent,1,2,5,yes,True
63e403e848165e69c62a729a,concerts,reciprocity,1,5,1,yes,True
63e403e848165e69c62a729a,weekend,no_interaction,2,4,4,yes,True
63e403e848165e69c62a729a,scheduling,no_interaction,2,4,4,yes,True
63e403e848165e69c62a729a,group project,reciprocity,1,5,1,yes,True
63e403e848165e69c62a729a,coffee,precedent,5,2,1,yes,True
63e403e848165e69c62a729a,architects,reciprocity,1,6,1,yes,True
63e403e848165e69c62a729a,police,precedent,1,2,5,yes,True
63e403e848165e69c62a729a,gifts,precedent,5,2,1,yes,True
63e403e848165e69c62a729a,groceries,no_interaction,1,6,1,yes,True
63e403e848165e69c62a729a,restaurant,no_interaction,1,6,1,yes,True
63e403e848165e69c62a729a,babysitting,no_interaction,1,5,1,yes,True
63e403e848165e69c62a729a,meeting location,reciprocity,1,5,1,yes,True
